pathway_name	pathway_id	ko_ID	ko_name
G_protein-coupled_receptors	4030	121129	OR2AP1
G_protein-coupled_receptors	4030	121130	OR10P1
G_protein-coupled_receptors	4030	121275	OR10AD1
G_protein-coupled_receptors	4030	121364	OR10A7
G_protein-coupled_receptors	4030	122042	RXFP2
G_protein-coupled_receptors	4030	122740	OR4K14
G_protein-coupled_receptors	4030	122742	OR4L1
G_protein-coupled_receptors	4030	122748	OR11H6
G_protein-coupled_receptors	4030	1230	CCR1
G_protein-coupled_receptors	4030	1232	CCR3
G_protein-coupled_receptors	4030	1233	CCR4
G_protein-coupled_receptors	4030	1234	CCR5
G_protein-coupled_receptors	4030	1235	CCR6
G_protein-coupled_receptors	4030	1236	CCR7
G_protein-coupled_receptors	4030	1237	CCR8
G_protein-coupled_receptors	4030	1238	ACKR2
G_protein-coupled_receptors	4030	1240	CMKLR1
G_protein-coupled_receptors	4030	1241	LTB4R
G_protein-coupled_receptors	4030	124274	GPR139
G_protein-coupled_receptors	4030	124538	OR4D2
G_protein-coupled_receptors	4030	125958	OR7D4
G_protein-coupled_receptors	4030	125962	OR7G1
G_protein-coupled_receptors	4030	125963	OR1M1
G_protein-coupled_receptors	4030	126370	OR1I1
G_protein-coupled_receptors	4030	126541	OR10H4
G_protein-coupled_receptors	4030	1268	CNR1
G_protein-coupled_receptors	4030	1269	CNR2
G_protein-coupled_receptors	4030	127059	OR2M5
G_protein-coupled_receptors	4030	127062	OR2M3
G_protein-coupled_receptors	4030	127064	OR2T12
G_protein-coupled_receptors	4030	127066	OR14C36
G_protein-coupled_receptors	4030	127068	OR2T34
G_protein-coupled_receptors	4030	127069	OR2T10
G_protein-coupled_receptors	4030	127074	OR2T4
G_protein-coupled_receptors	4030	127077	OR2T11
G_protein-coupled_receptors	4030	127385	OR10J5
G_protein-coupled_receptors	4030	127608	OR2AJ1
G_protein-coupled_receptors	4030	127623	OR2B11
G_protein-coupled_receptors	4030	128360	OR10T2
G_protein-coupled_receptors	4030	128366	OR6P1
G_protein-coupled_receptors	4030	128367	OR10X1
G_protein-coupled_receptors	4030	128368	OR10Z1
G_protein-coupled_receptors	4030	128371	OR6K6
G_protein-coupled_receptors	4030	128372	OR6N1
G_protein-coupled_receptors	4030	128674	PROKR2
G_protein-coupled_receptors	4030	130075	OR9A4
G_protein-coupled_receptors	4030	131601	TPRA1
G_protein-coupled_receptors	4030	134083	OR2Y1
G_protein-coupled_receptors	4030	134391	GPR151
G_protein-coupled_receptors	4030	134860	TAAR9
G_protein-coupled_receptors	4030	134864	TAAR1
G_protein-coupled_receptors	4030	134	ADORA1
G_protein-coupled_receptors	4030	135924	OR9A2
G_protein-coupled_receptors	4030	135941	OR2A14
G_protein-coupled_receptors	4030	135946	OR6B1
G_protein-coupled_receptors	4030	135948	OR2F2
G_protein-coupled_receptors	4030	135	ADORA2A
G_protein-coupled_receptors	4030	136	ADORA2B
G_protein-coupled_receptors	4030	138799	OR13C5
G_protein-coupled_receptors	4030	138802	OR13C8
G_protein-coupled_receptors	4030	138803	OR13C3
G_protein-coupled_receptors	4030	138804	OR13C4
G_protein-coupled_receptors	4030	138805	OR13F1
G_protein-coupled_receptors	4030	138881	OR1L8
G_protein-coupled_receptors	4030	138882	OR1N2
G_protein-coupled_receptors	4030	138883	OR1N1
G_protein-coupled_receptors	4030	139378	ADGRG4
G_protein-coupled_receptors	4030	1394	CRHR1
G_protein-coupled_receptors	4030	1395	CRHR2
G_protein-coupled_receptors	4030	139760	GPR119
G_protein-coupled_receptors	4030	140	ADORA3
G_protein-coupled_receptors	4030	143496	OR52B4
G_protein-coupled_receptors	4030	143502	OR52I2
G_protein-coupled_receptors	4030	143503	OR51E1
G_protein-coupled_receptors	4030	144124	OR10A5
G_protein-coupled_receptors	4030	144125	OR2AG1
G_protein-coupled_receptors	4030	146	ADRA1D
G_protein-coupled_receptors	4030	147	ADRA1B
G_protein-coupled_receptors	4030	148	ADRA1A
G_protein-coupled_receptors	4030	150681	OR6B3
G_protein-coupled_receptors	4030	150	ADRA2A
G_protein-coupled_receptors	4030	151306	GPBAR1
G_protein-coupled_receptors	4030	151	ADRA2B
G_protein-coupled_receptors	4030	1524	CX3CR1
G_protein-coupled_receptors	4030	152	ADRA2C
G_protein-coupled_receptors	4030	153	ADRB1
G_protein-coupled_receptors	4030	154	ADRB2
G_protein-coupled_receptors	4030	155	ADRB3
G_protein-coupled_receptors	4030	158131	OR1Q1
G_protein-coupled_receptors	4030	162998	OR7D2
G_protein-coupled_receptors	4030	165082	ADGRF3
G_protein-coupled_receptors	4030	165140	OXER1
G_protein-coupled_receptors	4030	165829	GPR156
G_protein-coupled_receptors	4030	166647	ADGRA3
G_protein-coupled_receptors	4030	1812	DRD1
G_protein-coupled_receptors	4030	1813	DRD2
G_protein-coupled_receptors	4030	1814	DRD3
G_protein-coupled_receptors	4030	1815	DRD4
G_protein-coupled_receptors	4030	1816	DRD5
G_protein-coupled_receptors	4030	185	AGTR1
G_protein-coupled_receptors	4030	186	AGTR2
G_protein-coupled_receptors	4030	187	APLNR
G_protein-coupled_receptors	4030	1880	GPR183
G_protein-coupled_receptors	4030	1901	S1PR1
G_protein-coupled_receptors	4030	1902	LPAR1
G_protein-coupled_receptors	4030	1903	S1PR3
G_protein-coupled_receptors	4030	1909	EDNRA
G_protein-coupled_receptors	4030	1910	EDNRB
G_protein-coupled_receptors	4030	1951	CELSR3
G_protein-coupled_receptors	4030	1952	CELSR2
G_protein-coupled_receptors	4030	196335	OR56B4
G_protein-coupled_receptors	4030	2015	ADGRE1
G_protein-coupled_receptors	4030	2149	F2R
G_protein-coupled_receptors	4030	2150	F2RL1
G_protein-coupled_receptors	4030	2151	F2RL2
G_protein-coupled_receptors	4030	219417	OR8U1
G_protein-coupled_receptors	4030	219428	OR4C16
G_protein-coupled_receptors	4030	219429	OR4C11
G_protein-coupled_receptors	4030	219431	OR4S2
G_protein-coupled_receptors	4030	219432	OR4C6
G_protein-coupled_receptors	4030	219436	OR5D14
G_protein-coupled_receptors	4030	219437	OR5L1
G_protein-coupled_receptors	4030	219438	OR5D18
G_protein-coupled_receptors	4030	219447	OR5AS1
G_protein-coupled_receptors	4030	219453	OR8K5
G_protein-coupled_receptors	4030	219464	OR5T2
G_protein-coupled_receptors	4030	219469	OR8H1
G_protein-coupled_receptors	4030	219473	OR8K3
G_protein-coupled_receptors	4030	219477	OR8J1
G_protein-coupled_receptors	4030	219479	OR8U3
G_protein-coupled_receptors	4030	219482	OR5M3
G_protein-coupled_receptors	4030	219484	OR5M8
G_protein-coupled_receptors	4030	219487	OR5M11
G_protein-coupled_receptors	4030	219493	OR5AR1
G_protein-coupled_receptors	4030	219858	OR8B12
G_protein-coupled_receptors	4030	219865	OR8G5
G_protein-coupled_receptors	4030	219869	OR10G8
G_protein-coupled_receptors	4030	219870	OR10G9
G_protein-coupled_receptors	4030	219873	OR10S1
G_protein-coupled_receptors	4030	219874	OR6T1
G_protein-coupled_receptors	4030	219875	OR4D5
G_protein-coupled_receptors	4030	219952	OR6Q1
G_protein-coupled_receptors	4030	219954	OR9I1
G_protein-coupled_receptors	4030	219956	OR9Q1
G_protein-coupled_receptors	4030	219957	OR9Q2
G_protein-coupled_receptors	4030	219958	OR1S2
G_protein-coupled_receptors	4030	219959	OR1S1
G_protein-coupled_receptors	4030	219960	OR10Q1
G_protein-coupled_receptors	4030	219965	OR5B17
G_protein-coupled_receptors	4030	219968	OR5B21
G_protein-coupled_receptors	4030	219981	OR5A2
G_protein-coupled_receptors	4030	219982	OR5A1
G_protein-coupled_receptors	4030	219983	OR4D6
G_protein-coupled_receptors	4030	219986	OR4D11
G_protein-coupled_receptors	4030	221188	ADGRG5
G_protein-coupled_receptors	4030	221391	OPN5
G_protein-coupled_receptors	4030	221393	ADGRF4
G_protein-coupled_receptors	4030	221395	ADGRF5
G_protein-coupled_receptors	4030	222487	ADGRG3
G_protein-coupled_receptors	4030	222545	GPRC6A
G_protein-coupled_receptors	4030	22859	ADGRL1
G_protein-coupled_receptors	4030	23266	ADGRL2
G_protein-coupled_receptors	4030	23284	ADGRL3
G_protein-coupled_receptors	4030	23432	GPR161
G_protein-coupled_receptors	4030	23538	OR52A1
G_protein-coupled_receptors	4030	23566	LPAR3
G_protein-coupled_receptors	4030	2357	FPR1
G_protein-coupled_receptors	4030	2358	FPR2
G_protein-coupled_receptors	4030	23596	OPN3
G_protein-coupled_receptors	4030	2359	FPR3
G_protein-coupled_receptors	4030	23620	NTSR2
G_protein-coupled_receptors	4030	2492	FSHR
G_protein-coupled_receptors	4030	2532	ACKR1
G_protein-coupled_receptors	4030	2535	FZD2
G_protein-coupled_receptors	4030	254783	OR6C74
G_protein-coupled_receptors	4030	254786	OR6C3
G_protein-coupled_receptors	4030	254879	OR2T6
G_protein-coupled_receptors	4030	254973	OR1L4
G_protein-coupled_receptors	4030	2550	GABBR1
G_protein-coupled_receptors	4030	255725	OR52B2
G_protein-coupled_receptors	4030	256144	OR4C3
G_protein-coupled_receptors	4030	256148	OR4S1
G_protein-coupled_receptors	4030	256892	OR51F1
G_protein-coupled_receptors	4030	2587	GALR1
G_protein-coupled_receptors	4030	259249	MRGPRX1
G_protein-coupled_receptors	4030	259285	TAS2R39
G_protein-coupled_receptors	4030	259286	TAS2R40
G_protein-coupled_receptors	4030	259287	TAS2R41
G_protein-coupled_receptors	4030	259289	TAS2R43
G_protein-coupled_receptors	4030	259290	TAS2R31
G_protein-coupled_receptors	4030	259291	TAS2R45
G_protein-coupled_receptors	4030	259292	TAS2R46
G_protein-coupled_receptors	4030	259293	TAS2R30
G_protein-coupled_receptors	4030	259294	TAS2R19
G_protein-coupled_receptors	4030	259295	TAS2R20
G_protein-coupled_receptors	4030	259296	TAS2R50
G_protein-coupled_receptors	4030	25960	ADGRA2
G_protein-coupled_receptors	4030	26188	OR1C1
G_protein-coupled_receptors	4030	26189	OR1A2
G_protein-coupled_receptors	4030	26211	OR2F1
G_protein-coupled_receptors	4030	26212	OR2B6
G_protein-coupled_receptors	4030	26219	OR1J4
G_protein-coupled_receptors	4030	26245	OR2M4
G_protein-coupled_receptors	4030	26246	OR2L2
G_protein-coupled_receptors	4030	26248	OR2K2
G_protein-coupled_receptors	4030	26333	OR7A17
G_protein-coupled_receptors	4030	26338	OR5L2
G_protein-coupled_receptors	4030	26339	OR5K1
G_protein-coupled_receptors	4030	26341	OR5H1
G_protein-coupled_receptors	4030	2642	GCGR
G_protein-coupled_receptors	4030	26476	OR10J1
G_protein-coupled_receptors	4030	26493	OR8B8
G_protein-coupled_receptors	4030	26494	OR8G1
G_protein-coupled_receptors	4030	26496	OR10A3
G_protein-coupled_receptors	4030	26497	OR10D3
G_protein-coupled_receptors	4030	26529	OR12D2
G_protein-coupled_receptors	4030	2652	OPN1MW
G_protein-coupled_receptors	4030	26530	OR12D1
G_protein-coupled_receptors	4030	26531	OR11A1
G_protein-coupled_receptors	4030	26532	OR10H3
G_protein-coupled_receptors	4030	26533	OR10G3
G_protein-coupled_receptors	4030	26534	OR10G2
G_protein-coupled_receptors	4030	26538	OR10H2
G_protein-coupled_receptors	4030	26539	OR10H1
G_protein-coupled_receptors	4030	26595	OR8B2
G_protein-coupled_receptors	4030	26648	OR7E24
G_protein-coupled_receptors	4030	26658	OR7C2
G_protein-coupled_receptors	4030	26659	OR7A5
G_protein-coupled_receptors	4030	26664	OR7C1
G_protein-coupled_receptors	4030	26683	OR4F3
G_protein-coupled_receptors	4030	26686	OR4E2
G_protein-coupled_receptors	4030	26687	OR4E1
G_protein-coupled_receptors	4030	26689	OR4D1
G_protein-coupled_receptors	4030	26692	OR2W1
G_protein-coupled_receptors	4030	26693	OR2V1
G_protein-coupled_receptors	4030	26696	OR2T1
G_protein-coupled_receptors	4030	266977	ADGRF1
G_protein-coupled_receptors	4030	26707	OR2J2
G_protein-coupled_receptors	4030	26716	OR2H1
G_protein-coupled_receptors	4030	26735	OR1L3
G_protein-coupled_receptors	4030	26737	OR1L1
G_protein-coupled_receptors	4030	26740	OR1J2
G_protein-coupled_receptors	4030	2692	GHRHR
G_protein-coupled_receptors	4030	2693	GHSR
G_protein-coupled_receptors	4030	2696	GIPR
G_protein-coupled_receptors	4030	26996	GPR160
G_protein-coupled_receptors	4030	27197	GPR82
G_protein-coupled_receptors	4030	27198	HCAR1
G_protein-coupled_receptors	4030	27199	OXGR1
G_protein-coupled_receptors	4030	27201	GPR78
G_protein-coupled_receptors	4030	27202	C5AR2
G_protein-coupled_receptors	4030	27239	GPR162
G_protein-coupled_receptors	4030	27334	P2RY10
G_protein-coupled_receptors	4030	2740	GLP1R
G_protein-coupled_receptors	4030	2798	GNRHR
G_protein-coupled_receptors	4030	2825	CMKLR2
G_protein-coupled_receptors	4030	2826	CCR10
G_protein-coupled_receptors	4030	282763	OR51B5
G_protein-coupled_receptors	4030	282770	OR10AG1
G_protein-coupled_receptors	4030	282775	OR5J2
G_protein-coupled_receptors	4030	2827	GPR3
G_protein-coupled_receptors	4030	2828	GPR4
G_protein-coupled_receptors	4030	2829	XCR1
G_protein-coupled_receptors	4030	283092	OR4C13
G_protein-coupled_receptors	4030	283093	OR4C12
G_protein-coupled_receptors	4030	2830	GPR6
G_protein-coupled_receptors	4030	283111	OR51V1
G_protein-coupled_receptors	4030	283159	OR8D1
G_protein-coupled_receptors	4030	283160	OR8D2
G_protein-coupled_receptors	4030	283162	OR8B4
G_protein-coupled_receptors	4030	283189	OR9G4
G_protein-coupled_receptors	4030	2831	NPBWR1
G_protein-coupled_receptors	4030	283297	OR10A4
G_protein-coupled_receptors	4030	2832	NPBWR2
G_protein-coupled_receptors	4030	283365	OR6C6
G_protein-coupled_receptors	4030	283383	ADGRD1
G_protein-coupled_receptors	4030	2833	CXCR3
G_protein-coupled_receptors	4030	2834	PRLHR
G_protein-coupled_receptors	4030	283554	GPR137C
G_protein-coupled_receptors	4030	2835	GPR12
G_protein-coupled_receptors	4030	283617	OR4K3
G_protein-coupled_receptors	4030	283694	OR4N4
G_protein-coupled_receptors	4030	2837	UTS2R
G_protein-coupled_receptors	4030	2838	GPR15
G_protein-coupled_receptors	4030	2840	GPR17
G_protein-coupled_receptors	4030	2841	GPR18
G_protein-coupled_receptors	4030	2842	GPR19
G_protein-coupled_receptors	4030	284383	OR2Z1
G_protein-coupled_receptors	4030	2843	GPR20
G_protein-coupled_receptors	4030	284433	OR10H5
G_protein-coupled_receptors	4030	2844	GPR21
G_protein-coupled_receptors	4030	284521	OR2L13
G_protein-coupled_receptors	4030	284532	OR14A16
G_protein-coupled_receptors	4030	2845	GPR22
G_protein-coupled_receptors	4030	2846	LPAR4
G_protein-coupled_receptors	4030	2847	MCHR1
G_protein-coupled_receptors	4030	2848	GPR25
G_protein-coupled_receptors	4030	2849	GPR26
G_protein-coupled_receptors	4030	2850	GPR27
G_protein-coupled_receptors	4030	2852	GPER1
G_protein-coupled_receptors	4030	2853	GPR31
G_protein-coupled_receptors	4030	2854	GPR32
G_protein-coupled_receptors	4030	285601	GPR150
G_protein-coupled_receptors	4030	285659	OR2V2
G_protein-coupled_receptors	4030	2856	GPR33
G_protein-coupled_receptors	4030	2857	GPR34
G_protein-coupled_receptors	4030	2859	GPR35
G_protein-coupled_receptors	4030	2861	GPR37
G_protein-coupled_receptors	4030	2862	MLNR
G_protein-coupled_receptors	4030	286362	OR13C9
G_protein-coupled_receptors	4030	286365	OR13D1
G_protein-coupled_receptors	4030	2863	GPR39
G_protein-coupled_receptors	4030	2864	FFAR1
G_protein-coupled_receptors	4030	286530	P2RY8
G_protein-coupled_receptors	4030	2865	FFAR3
G_protein-coupled_receptors	4030	2866	GPR42
G_protein-coupled_receptors	4030	2867	FFAR2
G_protein-coupled_receptors	4030	2911	GRM1
G_protein-coupled_receptors	4030	2912	GRM2
G_protein-coupled_receptors	4030	2913	GRM3
G_protein-coupled_receptors	4030	2914	GRM4
G_protein-coupled_receptors	4030	2915	GRM5
G_protein-coupled_receptors	4030	2916	GRM6
G_protein-coupled_receptors	4030	2917	GRM7
G_protein-coupled_receptors	4030	2918	GRM8
G_protein-coupled_receptors	4030	2925	GRPR
G_protein-coupled_receptors	4030	29909	GPR171
G_protein-coupled_receptors	4030	29933	GPR132
G_protein-coupled_receptors	4030	3061	HCRTR1
G_protein-coupled_receptors	4030	3062	HCRTR2
G_protein-coupled_receptors	4030	30817	ADGRE2
G_protein-coupled_receptors	4030	317701	VN1R2
G_protein-coupled_receptors	4030	317702	VN1R3
G_protein-coupled_receptors	4030	317703	VN1R4
G_protein-coupled_receptors	4030	317705	VN1R5
G_protein-coupled_receptors	4030	319100	TAAR6
G_protein-coupled_receptors	4030	3269	HRH1
G_protein-coupled_receptors	4030	3274	HRH2
G_protein-coupled_receptors	4030	3350	HTR1A
G_protein-coupled_receptors	4030	3351	HTR1B
G_protein-coupled_receptors	4030	3352	HTR1D
G_protein-coupled_receptors	4030	3354	HTR1E
G_protein-coupled_receptors	4030	3355	HTR1F
G_protein-coupled_receptors	4030	3356	HTR2A
G_protein-coupled_receptors	4030	3357	HTR2B
G_protein-coupled_receptors	4030	3358	HTR2C
G_protein-coupled_receptors	4030	3360	HTR4
G_protein-coupled_receptors	4030	3361	HTR5A
G_protein-coupled_receptors	4030	3362	HTR6
G_protein-coupled_receptors	4030	3363	HTR7
G_protein-coupled_receptors	4030	338398	TAS2R60
G_protein-coupled_receptors	4030	338442	HCAR2
G_protein-coupled_receptors	4030	338557	FFAR4
G_protein-coupled_receptors	4030	338662	OR8D4
G_protein-coupled_receptors	4030	338674	OR5F1
G_protein-coupled_receptors	4030	338675	OR5AP2
G_protein-coupled_receptors	4030	338751	OR52L1
G_protein-coupled_receptors	4030	338755	OR2AG2
G_protein-coupled_receptors	4030	339403	RXFP4
G_protein-coupled_receptors	4030	340980	OR52B6
G_protein-coupled_receptors	4030	341152	OR2AT4
G_protein-coupled_receptors	4030	341276	OR10A2
G_protein-coupled_receptors	4030	341416	OR6C2
G_protein-coupled_receptors	4030	341418	OR6C4
G_protein-coupled_receptors	4030	341568	OR8S1
G_protein-coupled_receptors	4030	341799	OR6S1
G_protein-coupled_receptors	4030	343169	OR6F1
G_protein-coupled_receptors	4030	343170	OR14K1
G_protein-coupled_receptors	4030	343171	OR2W3
G_protein-coupled_receptors	4030	343172	OR2T8
G_protein-coupled_receptors	4030	343173	OR2T3
G_protein-coupled_receptors	4030	343406	OR10R2
G_protein-coupled_receptors	4030	343563	OR2T29
G_protein-coupled_receptors	4030	344561	GPR148
G_protein-coupled_receptors	4030	344758	GPR149
G_protein-coupled_receptors	4030	346517	OR6V1
G_protein-coupled_receptors	4030	346525	OR2A12
G_protein-coupled_receptors	4030	346528	OR2A1
G_protein-coupled_receptors	4030	347088	ADGRD2
G_protein-coupled_receptors	4030	347168	OR1J1
G_protein-coupled_receptors	4030	347169	OR1B1
G_protein-coupled_receptors	4030	347468	OR13H1
G_protein-coupled_receptors	4030	350383	GPR142
G_protein-coupled_receptors	4030	353164	TAS2R42
G_protein-coupled_receptors	4030	353345	GPR141
G_protein-coupled_receptors	4030	3577	CXCR1
G_protein-coupled_receptors	4030	3579	CXCR2
G_protein-coupled_receptors	4030	386746	MRGPRG
G_protein-coupled_receptors	4030	387129	NPSR1
G_protein-coupled_receptors	4030	387509	GPR153
G_protein-coupled_receptors	4030	387748	OR56B1
G_protein-coupled_receptors	4030	388761	OR14A2
G_protein-coupled_receptors	4030	389090	OR6B2
G_protein-coupled_receptors	4030	390036	OR52K1
G_protein-coupled_receptors	4030	390037	OR52I1
G_protein-coupled_receptors	4030	390038	OR51D1
G_protein-coupled_receptors	4030	390054	OR52A5
G_protein-coupled_receptors	4030	390058	OR51B6
G_protein-coupled_receptors	4030	390059	OR51M1
G_protein-coupled_receptors	4030	390061	OR51Q1
G_protein-coupled_receptors	4030	390063	OR51I1
G_protein-coupled_receptors	4030	390064	OR51I2
G_protein-coupled_receptors	4030	390066	OR52D1
G_protein-coupled_receptors	4030	390067	OR52H1
G_protein-coupled_receptors	4030	390072	OR52N4
G_protein-coupled_receptors	4030	390075	OR52N5
G_protein-coupled_receptors	4030	390077	OR52N2
G_protein-coupled_receptors	4030	390078	OR52E6
G_protein-coupled_receptors	4030	390079	OR52E8
G_protein-coupled_receptors	4030	390081	OR52E4
G_protein-coupled_receptors	4030	390082	OR52E5
G_protein-coupled_receptors	4030	390083	OR56A3
G_protein-coupled_receptors	4030	390084	OR56A5
G_protein-coupled_receptors	4030	390093	OR10A6
G_protein-coupled_receptors	4030	390113	OR4X1
G_protein-coupled_receptors	4030	390142	OR5D13
G_protein-coupled_receptors	4030	390144	OR5D16
G_protein-coupled_receptors	4030	390148	OR5W2
G_protein-coupled_receptors	4030	390151	OR8H2
G_protein-coupled_receptors	4030	390152	OR8H3
G_protein-coupled_receptors	4030	390154	OR5T3
G_protein-coupled_receptors	4030	390155	OR5T1
G_protein-coupled_receptors	4030	390157	OR8K1
G_protein-coupled_receptors	4030	390162	OR5M9
G_protein-coupled_receptors	4030	390167	OR5M10
G_protein-coupled_receptors	4030	390168	OR5M1
G_protein-coupled_receptors	4030	390174	OR9G1
G_protein-coupled_receptors	4030	390181	OR5AK2
G_protein-coupled_receptors	4030	390190	OR5B2
G_protein-coupled_receptors	4030	390191	OR5B12
G_protein-coupled_receptors	4030	390195	OR5AN1
G_protein-coupled_receptors	4030	390197	OR4D10
G_protein-coupled_receptors	4030	390199	OR4D9
G_protein-coupled_receptors	4030	390201	OR10V1
G_protein-coupled_receptors	4030	390212	GPR152
G_protein-coupled_receptors	4030	390260	OR6X1
G_protein-coupled_receptors	4030	390261	OR6M1
G_protein-coupled_receptors	4030	390264	OR10G4
G_protein-coupled_receptors	4030	390265	OR10G7
G_protein-coupled_receptors	4030	390271	OR8B3
G_protein-coupled_receptors	4030	390275	OR8A1
G_protein-coupled_receptors	4030	390321	OR6C1
G_protein-coupled_receptors	4030	390323	OR6C75
G_protein-coupled_receptors	4030	390326	OR6C76
G_protein-coupled_receptors	4030	390327	OR6C70
G_protein-coupled_receptors	4030	390429	OR4N2
G_protein-coupled_receptors	4030	390431	OR4K2
G_protein-coupled_receptors	4030	390432	OR4Q2
G_protein-coupled_receptors	4030	390433	OR4K13
G_protein-coupled_receptors	4030	390436	OR4K17
G_protein-coupled_receptors	4030	390437	OR4N5
G_protein-coupled_receptors	4030	390439	OR11G2
G_protein-coupled_receptors	4030	390441	OR11H7
G_protein-coupled_receptors	4030	390442	OR11H4
G_protein-coupled_receptors	4030	390445	OR5AU1
G_protein-coupled_receptors	4030	390538	OR4M2
G_protein-coupled_receptors	4030	390648	OR4F6
G_protein-coupled_receptors	4030	390649	OR4F15
G_protein-coupled_receptors	4030	390882	OR7G2
G_protein-coupled_receptors	4030	390883	OR7G3
G_protein-coupled_receptors	4030	390892	OR7A10
G_protein-coupled_receptors	4030	391107	OR10K2
G_protein-coupled_receptors	4030	391109	OR10K1
G_protein-coupled_receptors	4030	391112	OR6Y1
G_protein-coupled_receptors	4030	391114	OR6K3
G_protein-coupled_receptors	4030	391121	OR10J4
G_protein-coupled_receptors	4030	391189	OR11L1
G_protein-coupled_receptors	4030	391190	OR2L8
G_protein-coupled_receptors	4030	391191	OR2AK2
G_protein-coupled_receptors	4030	391192	OR2L3
G_protein-coupled_receptors	4030	391194	OR2M2
G_protein-coupled_receptors	4030	391195	OR2T33
G_protein-coupled_receptors	4030	391196	OR2M7
G_protein-coupled_receptors	4030	391211	OR2G6
G_protein-coupled_receptors	4030	392133	OR10AC1
G_protein-coupled_receptors	4030	392138	OR2A25
G_protein-coupled_receptors	4030	392309	OR13J1
G_protein-coupled_receptors	4030	392376	OR13C2
G_protein-coupled_receptors	4030	392390	OR1L6
G_protein-coupled_receptors	4030	392391	OR5C1
G_protein-coupled_receptors	4030	392392	OR1K1
G_protein-coupled_receptors	4030	393046	OR2A5
G_protein-coupled_receptors	4030	3973	LHCGR
G_protein-coupled_receptors	4030	401427	OR2A7
G_protein-coupled_receptors	4030	401665	OR51T1
G_protein-coupled_receptors	4030	401666	OR51A4
G_protein-coupled_receptors	4030	401667	OR51A2
G_protein-coupled_receptors	4030	401992	OR2T2
G_protein-coupled_receptors	4030	401993	OR2T5
G_protein-coupled_receptors	4030	401994	OR14I1
G_protein-coupled_receptors	4030	402135	OR5K2
G_protein-coupled_receptors	4030	402317	OR2A42
G_protein-coupled_receptors	4030	403239	OR2T27
G_protein-coupled_receptors	4030	403244	OR2T35
G_protein-coupled_receptors	4030	403253	OR4A47
G_protein-coupled_receptors	4030	403257	OR4C45
G_protein-coupled_receptors	4030	403273	OR5H14
G_protein-coupled_receptors	4030	403274	OR5H15
G_protein-coupled_receptors	4030	403277	OR5K3
G_protein-coupled_receptors	4030	403278	OR5K4
G_protein-coupled_receptors	4030	403282	OR6C65
G_protein-coupled_receptors	4030	403284	OR6C68
G_protein-coupled_receptors	4030	4142	MAS1
G_protein-coupled_receptors	4030	4157	MC1R
G_protein-coupled_receptors	4030	4158	MC2R
G_protein-coupled_receptors	4030	4159	MC3R
G_protein-coupled_receptors	4030	4160	MC4R
G_protein-coupled_receptors	4030	4161	MC5R
G_protein-coupled_receptors	4030	440153	OR11H12
G_protein-coupled_receptors	4030	440435	GPR179
G_protein-coupled_receptors	4030	441308	OR4F21
G_protein-coupled_receptors	4030	441608	OR5B3
G_protein-coupled_receptors	4030	441639	OR9K2
G_protein-coupled_receptors	4030	441669	OR4Q3
G_protein-coupled_receptors	4030	441670	OR4M1
G_protein-coupled_receptors	4030	441933	OR13G1
G_protein-coupled_receptors	4030	442184	OR2B3
G_protein-coupled_receptors	4030	442185	OR2J1
G_protein-coupled_receptors	4030	442186	OR2J3
G_protein-coupled_receptors	4030	442191	OR14J1
G_protein-coupled_receptors	4030	442194	OR10C1
G_protein-coupled_receptors	4030	442361	OR2A2
G_protein-coupled_receptors	4030	4543	MTNR1A
G_protein-coupled_receptors	4030	4544	MTNR1B
G_protein-coupled_receptors	4030	4829	NMBR
G_protein-coupled_receptors	4030	4886	NPY1R
G_protein-coupled_receptors	4030	4887	NPY2R
G_protein-coupled_receptors	4030	4889	NPY5R
G_protein-coupled_receptors	4030	4923	NTSR1
G_protein-coupled_receptors	4030	4935	GPR143
G_protein-coupled_receptors	4030	4985	OPRD1
G_protein-coupled_receptors	4030	4986	OPRK1
G_protein-coupled_receptors	4030	4987	OPRL1
G_protein-coupled_receptors	4030	4988	OPRM1
G_protein-coupled_receptors	4030	4991	OR1D2
G_protein-coupled_receptors	4030	4992	OR1F1
G_protein-coupled_receptors	4030	4993	OR2C1
G_protein-coupled_receptors	4030	4994	OR3A1
G_protein-coupled_receptors	4030	4995	OR3A2
G_protein-coupled_receptors	4030	5021	OXTR
G_protein-coupled_receptors	4030	5028	P2RY1
G_protein-coupled_receptors	4030	5029	P2RY2
G_protein-coupled_receptors	4030	5030	P2RY4
G_protein-coupled_receptors	4030	5031	P2RY6
G_protein-coupled_receptors	4030	5032	P2RY11
G_protein-coupled_receptors	4030	504189	OR8U8
G_protein-coupled_receptors	4030	504190	OR8U9
G_protein-coupled_receptors	4030	504191	OR9G9
G_protein-coupled_receptors	4030	50831	TAS2R3
G_protein-coupled_receptors	4030	50832	TAS2R4
G_protein-coupled_receptors	4030	50833	TAS2R16
G_protein-coupled_receptors	4030	50834	TAS2R1
G_protein-coupled_receptors	4030	50835	TAS2R9
G_protein-coupled_receptors	4030	50836	TAS2R8
G_protein-coupled_receptors	4030	50837	TAS2R7
G_protein-coupled_receptors	4030	50838	TAS2R13
G_protein-coupled_receptors	4030	50839	TAS2R10
G_protein-coupled_receptors	4030	50840	TAS2R14
G_protein-coupled_receptors	4030	51289	RXFP3
G_protein-coupled_receptors	4030	51554	ACKR4
